"reason","phone","row_number","governorate","language","raw_preview"
"invalid_or_missing_phone",,"2028","Baghdad","kurdish","IQ017483 OpenStreetMap معرض نصيف جاسم Arabic معرض نصيف جاسم   Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.405932 44.39964 https://www.google.com/maps?q=33"
"invalid_or_missing_phone",,"2029","Baghdad","kurdish","IQ016125 OpenStreetMap معرض نيروز Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 شارع الظلال, Baghdad شارع الظلال  33.342297 44.415523 https://ww"
"invalid_or_missing_phone",,"2030","Baghdad","kurdish","IQ018824 OpenStreetMap معمل البلاستك الورشة المركزية Arabic معمل البلاستك الورشة المركزية   Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.274552 44.4"
"invalid_or_missing_phone",,"2031","Baghdad","kurdish","IQ013250 OpenStreetMap معمل حدادة ابو اسامة Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.26411 44.331083 https://www.google"
"invalid_or_missing_phone",,"2032","Baghdad","kurdish","IQ015556 OpenStreetMap معمل صالنصات النجوم Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.34759 44.399368 https://www.google."
"invalid_or_missing_phone",,"2033","Baghdad","kurdish","IQ019719 OpenStreetMap معمل صيانة الشاحنات/ المدائن Arabic معمل صيانة الشاحنات/ المدائن   Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 شارع بسماية, Baghdad شارع بسماية "
"invalid_or_missing_phone",,"2034","Baghdad","kurdish","IQ018372 OpenStreetMap معمل ميدان فق 11 Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.453468 44.382827 https://www.google.co"
"invalid_or_missing_phone",,"2035","Baghdad","kurdish","IQ018485 OpenStreetMap معمل ميدان ٣٧ Arabic معمل ميدان ٣٧   Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.520852 44.291398 https://www.google.com/maps?q=33."
"invalid_or_missing_phone",,"2037","Baghdad","kurdish","IQ013335 OpenStreetMap مفاتيح عدي Arabic مفاتيح عدي  مفاتيح عدي / ياسر Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO scientific_notation_damaged 9.64E+13     0 شارع المدارس, Bag"
"invalid_or_missing_phone",,"2038","Baghdad","kurdish","IQ015636 OpenStreetMap مكتب اتحاد السنك Arabic-script unknown   Al-Senik union Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO scientific_notation_damaged 9.65E+12     0 شارع فلسط"
"invalid_or_missing_phone",,"2039","Baghdad","kurdish","IQ018303 OpenStreetMap مكتب اريدو للانترنيت Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_parts Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.418054 44.395969 https://www.google"
"invalid_or_missing_phone",,"2040","Baghdad","kurdish","IQ016159 OpenStreetMap مكتب الامين Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.357753 44.40995 https://www.google.com/maps"
"invalid_or_missing_phone",,"2041","Baghdad","kurdish","IQ015764 OpenStreetMap مكتب التعاون لتأجير السكلات Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.329885 44.413218 https://ww"
"invalid_or_missing_phone",,"2042","Baghdad","kurdish","IQ012533 OpenStreetMap مكتب الحجي لبيع الاطارات Arabic مكتب الحجي لبيع الاطارات   Baghdad بغداد بەغدا Baghdad Automotive shop tyres Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.24104 44.332713 https://ww"
"invalid_or_missing_phone",,"2043","Baghdad","kurdish","IQ019188 OpenStreetMap مكتب الريتاج للمزادات الامريكا للسيارات Arabic-script unknown مركز الريتاج للمزادات الامريكا للسيارات الريتاج alretaj Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    "
"invalid_or_missing_phone",,"2044","Baghdad","kurdish","IQ015320 OpenStreetMap مكتب الشرق لكسسوارت السيارات Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.331317 44.40304 https://www.googl"
"invalid_or_missing_phone",,"2045","Baghdad","kurdish","IQ012495 OpenStreetMap مكتب الفردوس لعقود السيارات Arabic مكتب الفردوس لعقود السيارات   Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.249918 44.322875 https"
"invalid_or_missing_phone",,"2047","Baghdad","kurdish","IQ020426 OpenStreetMap مكتب المغرب لتجارة السيارات Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.367817 44.384322 https://www.googl"
"invalid_or_missing_phone",,"2048","Baghdad","kurdish","IQ012318 OpenStreetMap مكتب اوس لتبريد السيارت Arabic مكتب اوس لتبريد السيارت   Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.307697 44.145383 https:"
"invalid_or_missing_phone",,"2049","Baghdad","kurdish","IQ015344 OpenStreetMap مكتب بغدات ادوات تويوتا Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.332588 44.403188 https://www.go"
"invalid_or_missing_phone",,"2050","Baghdad","kurdish","IQ018609 OpenStreetMap مكتب رائد لخدمات الكمبيوتر Arabic-script unknown   Raed Computer Services Office Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33"
"invalid_or_missing_phone",,"2051","Baghdad","kurdish","IQ015314 OpenStreetMap مكتب فاضل المالكي لتجارة قطع غيار السيارات الكورية واليابانية Arabic مكتب فاضل المالكي لتجارة قطع غيار السيارات الكورية واليابانية  Fadhil Al - Maliki Office for Korean & Japanese Auto Spare Parts Baghdad بغداد بەغدا Baghdad Au"
"invalid_or_missing_phone",,"2052","Baghdad","kurdish","IQ018712 OpenStreetMap مكتب هيثم للادوات الاحتياطية وكماليات السيارات Arabic مكتب هيثم للادوات الاحتياطية وكماليات السيارات   Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO scien"
"invalid_or_missing_phone",,"2053","Baghdad","kurdish","IQ013776 OpenStreetMap مكتل سيف المحياوي للعقار Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_parts Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.345785 44.290058 https://www.go"
"invalid_or_missing_phone",,"2055","Baghdad","kurdish","IQ014967 OpenStreetMap منتظر لبرمجة ال(BMW) Mixed    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.295527 44.445941 https://www.google.com/maps?q=33."
"invalid_or_missing_phone",,"2056","Baghdad","kurdish","IQ015014 OpenStreetMap منتظر لصيانة BMW Mixed    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.297338 44.440424 https://www.google.com/maps?q=33.2973"
"invalid_or_missing_phone",,"2057","Baghdad","kurdish","IQ015100 OpenStreetMap مهدي ادوات احتياطية Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_parts Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.298519 44.447907 https://www.google."
"invalid_or_missing_phone",,"2058","Baghdad","kurdish","IQ015875 OpenStreetMap مهندس احمد لتصليح السيارات Arabic مهندس احمد لتصليح السيارات   Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.316 44.4384 https"
"invalid_or_missing_phone",,"2059","Baghdad","kurdish","IQ014573 OpenStreetMap مهندس همام English/Latin   مهندس همام Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.35445 44.340288 https://www.google.com/maps?q=33."
"invalid_or_missing_phone",,"2060","Baghdad","kurdish","IQ014329 OpenStreetMap موبس لصيانه سيارات Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 شارع المنصور, Baghdad شارع المنصور  33.325361 44."
"invalid_or_missing_phone",,"2061","Baghdad","kurdish","IQ014250 OpenStreetMap موبيز Arabic موبيز  Mobis Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.3254 44.3415 https://www.google.com/maps?q=33.3254000,"
"invalid_or_missing_phone",,"2062","Baghdad","kurdish","IQ017674 OpenStreetMap موفق الكهربائي Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 شارع 83, Baghdad شارع 83  33.384973 44.420188 https:/"
"invalid_or_missing_phone",,"2063","Baghdad","kurdish","IQ017355 OpenStreetMap موقف الايادي للسيارات Arabic موقف الايادي للسيارات   Baghdad بغداد بەغدا Baghdad Automotive shop car Private sector / economically relevant Private commercial    NO missing      0 شارع الميثاق, Baghdad شارع الميثاق  33.392099 4"
"invalid_or_missing_phone",,"2064","Baghdad","kurdish","IQ016574 OpenStreetMap مول الكاظمية Arabic-script unknown    Baghdad بغداد بەغدا Baghdad Automotive shop car_parts Private sector / economically relevant Private commercial    NO missing      0 Baghdad   33.373897 44.347219 https://www.google.com/map"
"invalid_or_missing_phone",,"2065","Baghdad","kurdish","IQ015798 OpenStreetMap ميثم السالم لتركيب الاجهزة الصوتية والمرئية للسيارات Arabic-script unknown   matham alsalim Baghdad بغداد بەغدا Baghdad Automotive shop car_repair Private sector / economically relevant Private commercial    NO missing      0 B"
