"external_id","name","name_ar","name_en","name_ku","phone_number","whatsapp","governorate","governorate_ar","category","subcategory","address","city","website","email","facebook","instagram","description","latitude","longitude","rating","source"
"IQ035298","المتحدة لمزادات السيارات","","United company for car auction","","","","Nineveh","نينوى","shop","car","Nineveh","Nineveh","https://www.facebook.com/profile.php?id=100085688498698","","","","","36.361819","43.144373","","OpenStreetMap"
"IQ035318","الرحلة الهادئة","الرحلة الهادئة","","","","","Nineveh","نينوى","shop","ticket","Nineveh","Nineveh","","","","","","36.363814","43.143471","","OpenStreetMap"
"IQ035324","شركة المورد","شركة المورد","","","","","Nineveh","نينوى","shop","travel_agency","Nineveh","Nineveh","","almawrid2004@yahoo.com","","","شركه المورد للحج و العمرة و السياحه","36.371284","43.141731","","OpenStreetMap"
"IQ035331","المركز التقني","","Technical Center","","","","Nineveh","نينوى","shop","computer","شارع المجموعة, Nineveh","Nineveh","","","","","","36.373772","43.141889","","OpenStreetMap"
"IQ035337","معرض اقساط","","","","","","Nineveh","نينوى","shop","electronics","موصل حي المهندسين عمارة تبارك الرحمن مقابل فندق قصر نينوى, Nineveh","Nineveh","http://www.aqsaat.co","","","","","36.370909","43.141507","","OpenStreetMap"
"IQ035341","مختبر الريان","مختبر الريان","Alrayyan photography","مصور الريان","","","Nineveh","نينوى","shop","photo","زقاق 22, Nineveh","Nineveh","","","","","","36.371949","43.141695","","OpenStreetMap"
"IQ035344","أيسي فون","","ic phone","","","","Nineveh","نينوى","shop","electronics","المجموعة الثقافية, Nineveh","Nineveh","","nsset_ansak@yahoo.com","","","","36.37496","43.142086","","OpenStreetMap"
"IQ035346","معمل راشي العثمان","","","","","","Nineveh","نينوى","shop","confectionery","Nineveh","Nineveh","","","","","","36.371877","43.139919","","OpenStreetMap"
"IQ035358","مكتب بشار لصيانة الطابعات","","","","","","Nineveh","نينوى","shop","photo","شارع المجموعة الثقافية, Nineveh","Nineveh","","","","","","36.373886","43.142946","","OpenStreetMap"
"IQ035359","متجر ساسا توب","","","","","","Nineveh","نينوى","shop","electronics","شارع المجموعة الثقافية, Nineveh","Nineveh","","","","","","36.372712","43.142995","","OpenStreetMap"
"IQ035384","اسواق الامين","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.401778","43.119583","","OpenStreetMap"
"IQ035385","اسواق الخشاب","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.401028","43.118139","","OpenStreetMap"
"IQ035394","O3-ozoon","","Oz-ozoon","","","","Nineveh","نينوى","shop","clothes","شارع المجموعه الثقافيه, Nineveh","Nineveh","https://www.ozoon-o3.com/","","","","","36.381887","43.132802","","OpenStreetMap"
"IQ035399","دنيا السفر للسياحه و السفر و الحج والعمره","","","","","","Nineveh","نينوى","shop","travel_agency","Nineveh","Nineveh","https://m.facebook.com/almadeena.almunawara/?locale2=ar_AR","donia.alsafr@outlook.com","","","","36.378831","43.135543","","OpenStreetMap"
"IQ035403","AlTatweer TCL - alcatel","","AlTatweer TCL - alcatel","","","","Nineveh","نينوى","shop","mobile_phone","Nineveh","Nineveh","","","","","","36.381555","43.133272","","OpenStreetMap"
"IQ035414","هواتف نقالة","هواتف نقالة","NOKIA CANTER","","","","Nineveh","نينوى","shop","mobile_phone","المجموعة الثقافية, Nineveh","Nineveh","","ahmadalsahir3@gmail.com","","","","36.376907","43.140641","","OpenStreetMap"
"IQ035421","مركز فائز لصيانة الموبايل(iphone)","مركز فائز لصيانة الموبايل(iphone)","cnter faeiz repair mobil","","","","Nineveh","نينوى","shop","mobile_phone","المجموعة الثقافية, Nineveh","Nineveh","","santana89fofo@gmail.com","","","","36.376506","43.14155","","OpenStreetMap"
"IQ035423","مكتب علي البغدادي","","Ali Albaghdadi Office","","","","Nineveh","نينوى","shop","mobile_phone","المجموعة الثقافية, Nineveh","Nineveh","","","","","","36.376802","43.141143","","OpenStreetMap"
"IQ035427","مكتب سيدرا فون للموبايل","","","","","","Nineveh","نينوى","shop","mobile_phone","الموصل","الموصل","","","","","","36.376194","43.141722","","OpenStreetMap"
"IQ035428","مكتب الهولندي للموبايل","","","","","","Nineveh","نينوى","shop","mobile_phone","الموصل","الموصل","","","","","","36.378944","43.138","","OpenStreetMap"
"IQ035429","مكتب واو للطباعة والاستنساخ","","WOW office for copy and printing","","","","Nineveh","نينوى","shop","books","المجموعة الثقافية, Nineveh","Nineveh","","wowoffice123@gmail.com","","","","36.376616","43.141265","","OpenStreetMap"
"IQ035431","مكتب هاي فون","","","","","","Nineveh","نينوى","shop","electronics","شارع المجموعة الثقافية, Nineveh","Nineveh","","Highphone83@gmail.com","","","","36.376166","43.141652","","OpenStreetMap"
"IQ035433","مكتب ايگل للالكترونيات","","Eagle Technology","","","","Nineveh","نينوى","shop","electronics","Nineveh","Nineveh","https://www.facebook.com/eagleworkshop2018?mibextid=ZbWKwL","eagleworkshop2018@gmail.com","","","","36.377412","43.139756","","OpenStreetMap"
"IQ035444","كماليات 3M للسيارت","","3M For Cars","","","","Nineveh","نينوى","shop","car","حي العربي, Nineveh","Nineveh","https://www.facebook.com/3Mmosul/","","","","","36.400083","43.123863","","OpenStreetMap"
"IQ035498","محل احمد للبالة","","العربيه","الموصل","","","Nineveh","نينوى","shop","clothes","الدركزلية, Nineveh","Nineveh","","ahm@hotmail.com","","","","36.354582","43.159335","","OpenStreetMap"
"IQ035507","محل رضوان صرخة","","","","","","Nineveh","نينوى","shop","photo","حي النبي يونس, Nineveh","Nineveh","","","","","","36.351393","43.160102","","OpenStreetMap"
"IQ035511","عمر الدباغ لصيانة اقفال السيارات","","","","","","Nineveh","نينوى","shop","car_repair","شارع المركز, Nineveh","Nineveh","","","","","","36.352399","43.157688","","OpenStreetMap"
"IQ035513","ازياء مريميني","","Mariam Costumes","","","","Nineveh","نينوى","shop","clothes","الدركزلية, Nineveh","Nineveh","http://36.354645, 43.159487","","","","","36.354631","43.159524","","OpenStreetMap"
"IQ035550","ملتي هوم للأثاث","","multi home furniture","ملتي هوم","","","Nineveh","نينوى","shop","furniture","شارع الدركزلية, Nineveh","Nineveh","","mustafa.multi.home@gmail.com","","","","36.357596","43.163856","","OpenStreetMap"
"IQ035551","تجهيزات مايدا الغذائيه","تجهيزات مايدا الغذائيه","Maida Food Supplies","","","","Nineveh","نينوى","shop","variety_store","الجزائر, Nineveh","Nineveh","","firassadoon1970@gmail.com","","","","36.356634","43.168229","","OpenStreetMap"
"IQ035553","سعد وربيع المولى","","","","","","Nineveh","نينوى","shop","confectionery","Nineveh","Nineveh","","","","","","36.357718","43.16318","","OpenStreetMap"
"IQ035555","معرض التاج","","Taj Fair","","","","Nineveh","نينوى","shop","furniture","الدركزلية, Nineveh","Nineveh","https://www.facebook.com/marathaltaj/","","","","","36.35846","43.167171","","OpenStreetMap"
"IQ035556","المصطفى للاثاث","","Al Mustafa for furniture","","","","Nineveh","نينوى","shop","furniture","Nineveh","Nineveh","","","","","","36.357677","43.164127","","OpenStreetMap"
"IQ035558","البيت الصيني","","Chainese Home","","","","Nineveh","نينوى","shop","furniture","شارع الزهور, Nineveh","Nineveh","","","","","","36.358083","43.165515","","OpenStreetMap"
"IQ035559","افران الحرمين الاوتوماتيكية","افران الحرمين الاوتوماتيكية","Alharmeen bakery","","","","Nineveh","نينوى","shop","bakery","شارع الدركزلية, الموصل","الموصل","","","","","","36.357532","43.16258","","OpenStreetMap"
"IQ035577","ZARA Fashion","","ZARA Fashion","","","","Nineveh","نينوى","shop","clothes","حي المثنى, Nineveh","Nineveh","","","","","","36.372357","43.173716","","OpenStreetMap"
"IQ035579","المحمود للبصريات","","","","","","Nineveh","نينوى","shop","optician","المثنى الشارع العام, Nineveh","Nineveh","https://www.facebook.com/ALmahmood.optics/","","","","","36.37095","43.17087","","OpenStreetMap"
"IQ035583","أزياء بنات إسطنبول","","Banat istanbul Fashion","","","","Nineveh","نينوى","shop","clothes","Nineveh","Nineveh","","","","","","36.37143","43.172469","","OpenStreetMap"
"IQ035603","افران النور للصمون الحجري","","","","","","Nineveh","نينوى","shop","bakery","حي النور, Nineveh","Nineveh","","","","","","36.361862","43.187065","","OpenStreetMap"
"IQ035607","اسواق ريوضي","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.359778","43.187944","","OpenStreetMap"
"IQ035609","بانوراما علي جبوري للزجاج سيارات","بانوراما علي جبوري للزجاج سيارات","","","","","Nineveh","نينوى","shop","car_repair","Nineveh","Nineveh","","ali_brsha7@yahoo.com","","","","36.350696","43.189847","","OpenStreetMap"
"IQ035619","تجهيزات حسام الغذائية","","","","","","Nineveh","نينوى","shop","convenience","الموصل","الموصل","","","","","","36.354917","43.198167","","OpenStreetMap"
"IQ035626","صياغة ومجوهرات ياسر الشكرجي","","Yaser alshakrge goldsmith","","","","Nineveh","نينوى","shop","jewelry","حي الإعلام, Nineveh","Nineveh","","","","","","36.362162","43.190082","","OpenStreetMap"
"IQ035628","مكتب عمر السيد للموبايل","","","","","","Nineveh","نينوى","shop","mobile_phone","الموصل","الموصل","","","","","","36.361528","43.189611","","OpenStreetMap"
"IQ035643","سنتر جملة","","Center Gomla","","","","Nineveh","نينوى","shop","travel_agency","حي النور, Nineveh","Nineveh","","yahyakhalid443@gmail.com","","","","36.36825","43.186079","","OpenStreetMap"
"IQ035644","شركة الشهم","","Al Shahim company","الشهم كومبانيا","","","Nineveh","نينوى","shop","outdoor","حي النور, Nineveh","Nineveh","","","","","","36.363142","43.18215","","OpenStreetMap"
"IQ035645","مكوى السفير","","","","","","Nineveh","نينوى","shop","laundry","المشراق, Nineveh","Nineveh","","","","","","36.368483","43.187248","","OpenStreetMap"
"IQ035655","مركز التطوير للموبايلات","مركز التطوير للموبايلات","","","","","Nineveh","نينوى","shop","mobile_phone","دورة سيدتي الجميلة, Nineveh","Nineveh","","engazam2014@gmail.com","","","","36.370725","43.180406","","OpenStreetMap"
"IQ035675","Alfa pixel Printing","","","","","","Nineveh","نينوى","shop","gift","دورة سيدتي الجميلة, Mosul","Mosul","","","","","","36.373828","43.180525","","OpenStreetMap"
"IQ035676","حلويات ركن الكيك","","cake corner","","","","Nineveh","نينوى","shop","confectionery","شارع المثنى, Nineveh","Nineveh","","","","","","36.373152","43.176236","","OpenStreetMap"
"IQ035681","احمد سمير عبيدأغا","","Ahmad sameer","","","","Nineveh","نينوى","shop","bookmaker","Nineveh","Nineveh","","","","","","36.374388","43.17617","","OpenStreetMap"
"IQ035682","عطور ايفل","","EYFEL PERFUME","","","","Nineveh","نينوى","shop","perfumery","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.37518","43.179705","","OpenStreetMap"
"IQ035683","أزياء الأمان","","alaman fashion","","","","Nineveh","نينوى","shop","clothes","حي المثنى, Nineveh","Nineveh","","","","","","36.373144","43.176201","","OpenStreetMap"
"IQ035686","ابن الهيثم للبصريات","","ibn.alhaytham opticals","","","","Nineveh","نينوى","shop","optician","دورة سيدتي الجميلة, Nineveh","Nineveh","https://www.facebook.com/Ibn.al.Haytham.Opticals/","","","","","36.37229","43.180053","","OpenStreetMap"
"IQ035689","نور الخليج","","Noor alkhalij","","","","Nineveh","نينوى","shop","clothes","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.372166","43.180001","","OpenStreetMap"
"IQ035691","ازياء نورالخليج","","NOOR ALKHALIJ","","","","Nineveh","نينوى","shop","clothes","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.372173","43.180007","","OpenStreetMap"
"IQ035692","سلام","","","","","","Nineveh","نينوى","shop","clothes","شارع زهور, Nineveh","Nineveh","","","","","","36.374336","43.179683","","OpenStreetMap"
"IQ035693","علي","","","","","","Nineveh","نينوى","shop","clothes","الزهور, Nineveh","Nineveh","","","","","","36.374274","43.179674","","OpenStreetMap"
"IQ035694","مكتب عالم الموبايل","","","","","","Nineveh","نينوى","shop","mobile_phone","الموصل","الموصل","","","","","","36.372472","43.179806","","OpenStreetMap"
"IQ035695","مكتب المصطفى للموبايل","","","","","","Nineveh","نينوى","shop","mobile_phone","الموصل","الموصل","","","","","","36.370694","43.180472","","OpenStreetMap"
"IQ035696","Tawasl تواصل","","Tawasl","","","","Nineveh","نينوى","shop","electronics","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.371609","43.18012","","OpenStreetMap"
"IQ035697","تواصل","","Tawasal","","","","Nineveh","نينوى","shop","electronics","دورة سيدتي الجميلة, Nineveh","Nineveh","","","","","","36.371636","43.18011","","OpenStreetMap"
